game_nr,object,fixed indices,context condition,message
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1720,[3. 2. 3.],[1. 1. 1.],1,"[15, 2, 6, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
1790,[3. 2. 3.],[1. 1. 1.],2,"[15, 2, 10, 0]"
